current,action,reward,next
"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 147.0, 'next_next_pipe_dist_to_player': 291.0, 'player_y': 194.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 2.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 143.0, 'next_next_pipe_dist_to_player': 287.0, 'player_y': 196.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 2.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 143.0, 'next_next_pipe_dist_to_player': 287.0, 'player_y': 196.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 139.0, 'next_next_pipe_dist_to_player': 283.0, 'player_y': 188.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 139.0, 'next_next_pipe_dist_to_player': 283.0, 'player_y': 188.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 135.0, 'next_next_pipe_dist_to_player': 279.0, 'player_y': 188.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 135.0, 'next_next_pipe_dist_to_player': 279.0, 'player_y': 188.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 131.0, 'next_next_pipe_dist_to_player': 275.0, 'player_y': 189.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 131.0, 'next_next_pipe_dist_to_player': 275.0, 'player_y': 189.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 2.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 127.0, 'next_next_pipe_dist_to_player': 271.0, 'player_y': 191.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 2.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 127.0, 'next_next_pipe_dist_to_player': 271.0, 'player_y': 191.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 3.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 123.0, 'next_next_pipe_dist_to_player': 267.0, 'player_y': 194.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 3.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 123.0, 'next_next_pipe_dist_to_player': 267.0, 'player_y': 194.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 4.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 119.0, 'next_next_pipe_dist_to_player': 263.0, 'player_y': 198.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 4.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 119.0, 'next_next_pipe_dist_to_player': 263.0, 'player_y': 198.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 115.0, 'next_next_pipe_dist_to_player': 259.0, 'player_y': 190.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 115.0, 'next_next_pipe_dist_to_player': 259.0, 'player_y': 190.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 111.0, 'next_next_pipe_dist_to_player': 255.0, 'player_y': 190.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 111.0, 'next_next_pipe_dist_to_player': 255.0, 'player_y': 190.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 107.0, 'next_next_pipe_dist_to_player': 251.0, 'player_y': 191.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 107.0, 'next_next_pipe_dist_to_player': 251.0, 'player_y': 191.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 103.0, 'next_next_pipe_dist_to_player': 247.0, 'player_y': 183.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 103.0, 'next_next_pipe_dist_to_player': 247.0, 'player_y': 183.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 99.0, 'next_next_pipe_dist_to_player': 243.0, 'player_y': 183.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 99.0, 'next_next_pipe_dist_to_player': 243.0, 'player_y': 183.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 95.0, 'next_next_pipe_dist_to_player': 239.0, 'player_y': 184.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 95.0, 'next_next_pipe_dist_to_player': 239.0, 'player_y': 184.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 2.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 91.0, 'next_next_pipe_dist_to_player': 235.0, 'player_y': 186.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 2.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 91.0, 'next_next_pipe_dist_to_player': 235.0, 'player_y': 186.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 87.0, 'next_next_pipe_dist_to_player': 231.0, 'player_y': 178.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 87.0, 'next_next_pipe_dist_to_player': 231.0, 'player_y': 178.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 83.0, 'next_next_pipe_dist_to_player': 227.0, 'player_y': 178.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 83.0, 'next_next_pipe_dist_to_player': 227.0, 'player_y': 178.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 79.0, 'next_next_pipe_dist_to_player': 223.0, 'player_y': 170.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 79.0, 'next_next_pipe_dist_to_player': 223.0, 'player_y': 170.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 75.0, 'next_next_pipe_dist_to_player': 219.0, 'player_y': 170.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 75.0, 'next_next_pipe_dist_to_player': 219.0, 'player_y': 170.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 71.0, 'next_next_pipe_dist_to_player': 215.0, 'player_y': 171.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 71.0, 'next_next_pipe_dist_to_player': 215.0, 'player_y': 171.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 2.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 67.0, 'next_next_pipe_dist_to_player': 211.0, 'player_y': 173.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 2.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 67.0, 'next_next_pipe_dist_to_player': 211.0, 'player_y': 173.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 3.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 63.0, 'next_next_pipe_dist_to_player': 207.0, 'player_y': 176.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 3.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 63.0, 'next_next_pipe_dist_to_player': 207.0, 'player_y': 176.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 59.0, 'next_next_pipe_dist_to_player': 203.0, 'player_y': 168.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 59.0, 'next_next_pipe_dist_to_player': 203.0, 'player_y': 168.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 55.0, 'next_next_pipe_dist_to_player': 199.0, 'player_y': 168.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 0.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 55.0, 'next_next_pipe_dist_to_player': 199.0, 'player_y': 168.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 51.0, 'next_next_pipe_dist_to_player': 195.0, 'player_y': 169.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': 1.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 51.0, 'next_next_pipe_dist_to_player': 195.0, 'player_y': 169.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 47.0, 'next_next_pipe_dist_to_player': 191.0, 'player_y': 161.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 47.0, 'next_next_pipe_dist_to_player': 191.0, 'player_y': 161.0}",,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 43.0, 'next_next_pipe_dist_to_player': 187.0, 'player_y': 153.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 43.0, 'next_next_pipe_dist_to_player': 187.0, 'player_y': 153.0}",119,0.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 39.0, 'next_next_pipe_dist_to_player': 183.0, 'player_y': 145.0}"
"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 39.0, 'next_next_pipe_dist_to_player': 183.0, 'player_y': 145.0}",,-5.0,"{'next_next_pipe_top_y': 88, 'player_vel': -8.0, 'next_pipe_bottom_y': 151, 'next_pipe_top_y': 51, 'next_next_pipe_bottom_y': 188, 'next_pipe_dist_to_player': 35.0, 'next_next_pipe_dist_to_player': 179.0, 'player_y': 137.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 283, 'next_next_pipe_dist_to_player': 427.0, 'player_y': 256}",119,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 279.0, 'next_next_pipe_dist_to_player': 423.0, 'player_y': 248.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 279.0, 'next_next_pipe_dist_to_player': 423.0, 'player_y': 248.0}",,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 275.0, 'next_next_pipe_dist_to_player': 419.0, 'player_y': 240.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 275.0, 'next_next_pipe_dist_to_player': 419.0, 'player_y': 240.0}",,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -7.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 271.0, 'next_next_pipe_dist_to_player': 415.0, 'player_y': 233.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -7.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 271.0, 'next_next_pipe_dist_to_player': 415.0, 'player_y': 233.0}",119,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 267.0, 'next_next_pipe_dist_to_player': 411.0, 'player_y': 225.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 267.0, 'next_next_pipe_dist_to_player': 411.0, 'player_y': 225.0}",,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 263.0, 'next_next_pipe_dist_to_player': 407.0, 'player_y': 217.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 263.0, 'next_next_pipe_dist_to_player': 407.0, 'player_y': 217.0}",119,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 259.0, 'next_next_pipe_dist_to_player': 403.0, 'player_y': 209.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 259.0, 'next_next_pipe_dist_to_player': 403.0, 'player_y': 209.0}",119,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': 0.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 255.0, 'next_next_pipe_dist_to_player': 399.0, 'player_y': 209.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': 0.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 255.0, 'next_next_pipe_dist_to_player': 399.0, 'player_y': 209.0}",,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': 1.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 251.0, 'next_next_pipe_dist_to_player': 395.0, 'player_y': 210.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': 1.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 251.0, 'next_next_pipe_dist_to_player': 395.0, 'player_y': 210.0}",119,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 247.0, 'next_next_pipe_dist_to_player': 391.0, 'player_y': 202.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 247.0, 'next_next_pipe_dist_to_player': 391.0, 'player_y': 202.0}",,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 243.0, 'next_next_pipe_dist_to_player': 387.0, 'player_y': 194.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 243.0, 'next_next_pipe_dist_to_player': 387.0, 'player_y': 194.0}",119,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 239.0, 'next_next_pipe_dist_to_player': 383.0, 'player_y': 186.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 239.0, 'next_next_pipe_dist_to_player': 383.0, 'player_y': 186.0}",,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 235.0, 'next_next_pipe_dist_to_player': 379.0, 'player_y': 178.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 235.0, 'next_next_pipe_dist_to_player': 379.0, 'player_y': 178.0}",,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -7.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 231.0, 'next_next_pipe_dist_to_player': 375.0, 'player_y': 171.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -7.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 231.0, 'next_next_pipe_dist_to_player': 375.0, 'player_y': 171.0}",,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -6.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 227.0, 'next_next_pipe_dist_to_player': 371.0, 'player_y': 165.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -6.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 227.0, 'next_next_pipe_dist_to_player': 371.0, 'player_y': 165.0}",,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -5.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 223.0, 'next_next_pipe_dist_to_player': 367.0, 'player_y': 160.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -5.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 223.0, 'next_next_pipe_dist_to_player': 367.0, 'player_y': 160.0}",,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -4.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 219.0, 'next_next_pipe_dist_to_player': 363.0, 'player_y': 156.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -4.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 219.0, 'next_next_pipe_dist_to_player': 363.0, 'player_y': 156.0}",,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -3.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 215.0, 'next_next_pipe_dist_to_player': 359.0, 'player_y': 153.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -3.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 215.0, 'next_next_pipe_dist_to_player': 359.0, 'player_y': 153.0}",,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -2.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 211.0, 'next_next_pipe_dist_to_player': 355.0, 'player_y': 151.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -2.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 211.0, 'next_next_pipe_dist_to_player': 355.0, 'player_y': 151.0}",,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -1.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 207.0, 'next_next_pipe_dist_to_player': 351.0, 'player_y': 150.0}"
"{'next_next_pipe_top_y': 175, 'player_vel': -1.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 207.0, 'next_next_pipe_dist_to_player': 351.0, 'player_y': 150.0}",119,0.0,"{'next_next_pipe_top_y': 175, 'player_vel': -8.0, 'next_pipe_bottom_y': 264, 'next_pipe_top_y': 164, 'next_next_pipe_bottom_y': 275, 'next_pipe_dist_to_player': 203.0, 'next_next_pipe_dist_to_player': 347.0, 'player_y': 142.0}"
